target_id,seed,N,method,true_theta,theta_hat,theta_error,fidelity,infidelity,z_counts_0,z_counts_1,x_counts_0,x_counts_1,z_shots,x_shots,reward
0,2,10,RL_adaptive,1.5662760408597347,1.7681918866447774,0.20191584578504274,0.9898420798122709,0.010157920187729097,2,3,5,0,5,5,0.9898420798122709
0,2,25,Z_only,1.5662760408597347,1.7721542475852272,0.2058782067254925,0.9894409164723212,0.010559083527678759,10,15,0,0,25,0,
0,2,25,ZX_split,1.5662760408597347,1.8925468811915387,0.326270840331804,0.973622085398082,0.026377914601917962,4,8,13,0,12,13,
0,2,25,RL_adaptive,1.5662760408597347,1.2924966677897853,0.27377937306994937,0.981377969038452,0.01862203096154802,9,5,11,0,14,11,0.981377969038452
0,2,50,Z_only,1.5662760408597347,1.6108070011488855,0.04453096028915082,0.9995043303117346,0.000495669688265421,24,26,0,0,50,0,
0,2,50,ZX_split,1.5662760408597347,1.5308176396716064,0.035458401188128263,0.9996857083782236,0.0003142916217764302,13,12,25,0,25,25,
0,2,50,RL_adaptive,1.5662760408597347,1.4994888620096063,0.06678717885012841,0.9988852826300058,0.0011147173699942448,15,13,22,0,28,22,0.9988852826300058
0,2,100,Z_only,1.5662760408597347,1.369438406004566,0.1968376348551688,0.990344970580592,0.00965502941940799,60,40,0,0,100,0,
0,2,100,ZX_split,1.5662760408597347,1.5707963267948966,0.00452028593516185,0.9999948917624643,5.108237535744742e-06,25,25,50,0,50,50,
0,2,100,RL_adaptive,1.5662760408597347,1.512040504079174,0.0542355367805607,0.9992648068778517,0.0007351931221483143,36,32,32,0,68,32,0.9992648068778517
0,2,250,Z_only,1.5662760408597347,1.5547956440495747,0.011480396810159998,0.999967050484167,3.294951583299177e-05,127,123,0,0,250,0,
0,2,250,ZX_split,1.5662760408597347,1.5468009332030268,0.019475107656707902,0.9999051830423432,9.481695765678477e-05,64,61,125,0,125,125,
0,2,250,RL_adaptive,1.5662760408597347,1.7384387646261124,0.17216272376637765,0.9926082837670961,0.007391716232903911,54,76,120,0,130,120,0.9926082837670961
0,2,500,Z_only,1.5662760408597347,1.5227778756583494,0.043498165201385275,0.9995270519847824,0.000472948015217578,262,238,0,0,500,0,
