target_id,seed,N,RL_adaptive,XYZ_split,delta_fidelity
7,4,1000,0.563970342079881,0.999318715083507,-0.43534837300362605
8,0,1,0.26762812979251044,0.2502062079581626,0.01742192183434782
8,0,2,0.7900719256911523,0.6161254425718529,0.1739464831192994
8,0,5,0.9763198756142969,0.43255843410346384,0.543761441510833
8,0,10,0.955663009320278,0.8466249311417456,0.1090380781785324
8,0,25,0.7008261304564977,0.9617371568117437,-0.260911026355246
8,0,50,0.9273882569647199,0.956792066038853,-0.02940380907413309
8,0,100,0.4398078308347574,0.9925740653852532,-0.5527662345504958
8,0,250,0.9223389588682177,0.9809679815972728,-0.058629022729055125
8,0,500,0.38274990768001876,0.9944545099303049,-0.6117046022502861
