state_group,target_id,seed,N,noise,theta1,phi1,theta2,phi2,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
uniform,0,1,100,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9956420767131989,0.004357923286801069,,,,,,,,,
uniform,0,1,100,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9520162862124741,0.04798371378752586,14.0,6.0,0.0,0.0,13.0,10.0,0.0,38.0,19.0
uniform,0,1,100,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,1,100,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.8940481124845646,0.10595188751543538,,,,,,,,,
uniform,0,1,100,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9688310092412883,0.031168990758711712,,,,,,,,,
uniform,0,1,100,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.982631654871675,0.01736834512832497,12.0,7.0,0.0,6.0,8.0,11.0,0.0,40.0,16.0
uniform,0,1,100,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,1,100,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9363074242965801,0.0636925757034199,,,,,,,,,
uniform,0,1,100,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.893796333968882,0.10620366603111797,,,,,,,,,
uniform,0,1,100,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9710949372766636,0.028905062723336372,17.0,5.0,0.0,1.0,11.0,11.0,0.0,37.0,18.0
uniform,0,2,5,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,5,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9271579582923097,0.07284204170769026,,,,,,,,,
uniform,0,2,5,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.7842335798723359,0.21576642012766412,,,,,,,,,
uniform,0,2,5,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.6146950041388645,0.38530499586113554,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
uniform,0,2,5,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,5,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.10498014125471423,0.8950198587452858,,,,,,,,,
uniform,0,2,5,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.5800597742109925,0.41994022578900747,,,,,,,,,
uniform,0,2,5,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.7684044996971536,0.23159550030284637,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
uniform,0,2,5,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,5,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.4909429832556455,0.5090570167443544,,,,,,,,,
uniform,0,2,5,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.8534429411084825,0.1465570588915175,,,,,,,,,
uniform,0,2,5,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.49565522160596615,0.5043447783940338,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
uniform,0,2,5,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,5,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.4909429832556455,0.5090570167443544,,,,,,,,,
uniform,0,2,5,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.7901150389537333,0.20988496104626675,,,,,,,,,
uniform,0,2,5,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.7073313839230804,0.29266861607691963,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
uniform,0,2,10,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,10,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.936230458687341,0.063769541312659,,,,,,,,,
uniform,0,2,10,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.7167765535488924,0.28322344645110764,,,,,,,,,
uniform,0,2,10,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.754075189103799,0.245924810896201,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0
uniform,0,2,10,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,10,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9505794261802368,0.04942057381976317,,,,,,,,,
uniform,0,2,10,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.5731113492494286,0.42688865075057136,,,,,,,,,
uniform,0,2,10,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.8219733899411834,0.1780266100588166,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
uniform,0,2,10,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,10,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9254547752146502,0.07454522478534975,,,,,,,,,
uniform,0,2,10,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9373399660036684,0.06266003399633158,,,,,,,,,
uniform,0,2,10,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.8410875796293553,0.15891242037064468,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0
uniform,0,2,10,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,10,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.7081001810853412,0.29189981891465877,,,,,,,,,
uniform,0,2,10,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.8372322498784218,0.16276775012157818,,,,,,,,,
uniform,0,2,10,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9157949342921389,0.08420506570786113,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0
uniform,0,2,25,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,25,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.8668273559115317,0.1331726440884683,,,,,,,,,
uniform,0,2,25,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9610196404342013,0.038980359565798706,,,,,,,,,
uniform,0,2,25,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9928087172472114,0.007191282752788575,1.0,0.0,6.0,3.0,4.0,0.0,6.0,4.0,1.0
uniform,0,2,25,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,25,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9519741046841491,0.048025895315850886,,,,,,,,,
uniform,0,2,25,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.7151797048065291,0.28482029519347085,,,,,,,,,
uniform,0,2,25,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9857559670286747,0.01424403297132526,1.0,0.0,6.0,4.0,3.0,0.0,5.0,5.0,1.0
uniform,0,2,25,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,25,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9420650344127598,0.057934965587240206,,,,,,,,,
uniform,0,2,25,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9092867388240986,0.0907132611759014,,,,,,,,,
uniform,0,2,25,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.8126384663277872,0.18736153367221275,1.0,0.0,6.0,8.0,1.0,0.0,0.0,8.0,1.0
uniform,0,2,25,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,25,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9505308693353886,0.04946913066461145,,,,,,,,,
uniform,0,2,25,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.7418830367168576,0.2581169632831424,,,,,,,,,
uniform,0,2,25,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.8165677030101313,0.18343229698986874,1.0,0.0,6.0,2.0,5.0,0.0,7.0,3.0,1.0
uniform,0,2,50,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,50,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.952530997194618,0.04746900280538202,,,,,,,,,
uniform,0,2,50,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9886402738065408,0.011359726193459152,,,,,,,,,
uniform,0,2,50,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9849348754100815,0.015065124589918488,11.0,1.0,6.0,0.0,9.0,4.0,7.0,8.0,4.0
uniform,0,2,50,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,50,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9509306963161304,0.049069303683869636,,,,,,,,,
uniform,0,2,50,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9594956308932988,0.04050436910670119,,,,,,,,,
uniform,0,2,50,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9863421176556016,0.013657882344398353,12.0,6.0,0.0,0.0,4.0,9.0,6.0,9.0,4.0
uniform,0,2,50,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,50,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9511504121606891,0.048849587839310926,,,,,,,,,
uniform,0,2,50,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9040313907951332,0.09596860920486683,,,,,,,,,
uniform,0,2,50,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9623459846424232,0.03765401535757684,11.0,3.0,3.0,0.0,9.0,6.0,8.0,6.0,4.0
uniform,0,2,50,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,50,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.945814004877384,0.054185995122616015,,,,,,,,,
uniform,0,2,50,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.7577811350515636,0.24221886494843636,,,,,,,,,
uniform,0,2,50,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.8932832435413073,0.10671675645869272,13.0,3.0,2.0,0.0,7.0,8.0,5.0,8.0,4.0
uniform,0,2,100,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,100,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9337432481580232,0.06625675184197677,,,,,,,,,
uniform,0,2,100,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9610020240811459,0.03899797591885412,,,,,,,,,
uniform,0,2,100,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9724772208253543,0.02752277917464574,16.0,6.0,0.0,0.0,11.0,10.0,0.0,38.0,19.0
uniform,0,2,100,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,100,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9513753133195061,0.04862468668049391,,,,,,,,,
uniform,0,2,100,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9910583885035549,0.008941611496445123,,,,,,,,,
uniform,0,2,100,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9941006365496957,0.005899363450304285,13.0,7.0,0.0,3.0,10.0,10.0,0.0,38.0,19.0
uniform,0,2,100,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,100,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9400350505691728,0.0599649494308272,,,,,,,,,
uniform,0,2,100,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9923568868864473,0.007643113113552702,,,,,,,,,
uniform,0,2,100,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.966179072293491,0.03382092770650902,12.0,8.0,0.0,4.0,9.0,11.0,0.0,39.0,17.0
uniform,0,2,100,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,2,100,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9475587066755563,0.052441293324443694,,,,,,,,,
uniform,0,2,100,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9613569091244379,0.03864309087556206,,,,,,,,,
uniform,0,2,100,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9553432162737032,0.04465678372629678,11.0,6.0,0.0,5.0,10.0,10.0,0.0,41.0,17.0
uniform,0,3,5,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,3,5,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.5446021514650555,0.45539784853494447,,,,,,,,,
uniform,0,3,5,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.4515582599125878,0.5484417400874122,,,,,,,,,
uniform,0,3,5,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.38080164285273416,0.6191983571472659,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
uniform,0,3,5,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.2693214047577643,0.7306785952422357,,,,,,,,,
uniform,0,3,5,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.58761079073293,0.41238920926707,,,,,,,,,
uniform,0,3,5,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.3977178947762066,0.6022821052237934,,,,,,,,,
uniform,0,3,5,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.7684044996971536,0.23159550030284637,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
uniform,0,3,5,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.2693214047577643,0.7306785952422357,,,,,,,,,
uniform,0,3,5,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.8794219004314734,0.12057809956852661,,,,,,,,,
uniform,0,3,5,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.7730459412007599,0.22695405879924013,,,,,,,,,
uniform,0,3,5,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.5178108674765188,0.48218913252348117,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
uniform,0,3,5,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.2693214047577643,0.7306785952422357,,,,,,,,,
uniform,0,3,5,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.8965628705803841,0.10343712941961591,,,,,,,,,
uniform,0,3,5,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.45457429560494966,0.5454257043950503,,,,,,,,,
uniform,0,3,5,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.7073313839230804,0.29266861607691963,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
uniform,0,3,10,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,3,10,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.8957618894403248,0.10423811055967525,,,,,,,,,
uniform,0,3,10,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.8492239367133994,0.15077606328660065,,,,,,,,,
uniform,0,3,10,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.8161113847434924,0.18388861525650757,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0
uniform,0,3,10,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.2693214047577643,0.7306785952422357,,,,,,,,,
uniform,0,3,10,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.936230458687341,0.063769541312659,,,,,,,,,
uniform,0,3,10,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.8588545379412789,0.14114546205872114,,,,,,,,,
uniform,0,3,10,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.6581644147518129,0.34183558524818713,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0
uniform,0,3,10,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,3,10,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.7472609963767506,0.2527390036232494,,,,,,,,,
uniform,0,3,10,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.691967687611456,0.308032312388544,,,,,,,,,
uniform,0,3,10,0.1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.822530977456505,0.17746902254349495,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0
uniform,0,3,10,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,3,10,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.753555928207944,0.24644407179205596,,,,,,,,,
uniform,0,3,10,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.7231649360735755,0.27683506392642454,,,,,,,,,
uniform,0,3,10,0.15,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.7408118279128673,0.25918817208713274,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0
uniform,0,3,25,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,3,25,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.949075620181729,0.050924379818271026,,,,,,,,,
uniform,0,3,25,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9131573089685168,0.08684269103148323,,,,,,,,,
uniform,0,3,25,0.0,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.91228996349194,0.08771003650805997,1.0,0.0,6.0,3.0,3.0,0.0,6.0,5.0,1.0
uniform,0,3,25,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
uniform,0,3,25,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.8482664340176541,0.15173356598234589,,,,,,,,,
uniform,0,3,25,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9309588891696899,0.06904111083031006,,,,,,,,,
uniform,0,3,25,0.05,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9617144943121216,0.03828550568787836,1.0,0.0,6.0,4.0,3.0,0.0,5.0,5.0,1.0
